GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000105641,0.8300685286521912,0.35810113519091846,0.31991145,0.83722913
ENSDARG00000027590,0.23332785069942474,0.9566563467492261,0.13942544,0.4869334
ENSDARG00000112637,0.20646123588085175,0.7750257997936018,0.18478054,0.46645233
ENSDARG00000104107,0.5612109899520874,0.5863507887514788,0.29044294,0.6680346
ENSDARG00000017882,0.8986412882804871,0.8039215686274509,0.2695468,0.64522445
ENSDARG00000013477,0.6981097459793091,0.6474705438719001,0.36640576,0.7550978
ENSDARG00000019549,0.4521334171295166,-0.003095975232198142,0.28865054,0.9063359
ENSDARG00000010381,0.22499817609786987,0.9318885448916409,0.19977258,0.4112091
ENSDARG00000109932,0.3736375570297241,0.9132630495664404,0.22238103,0.6100467
ENSDARG00000037244,0.9977855682373047,-0.5067079463364293,0.33276793,0.7915847
ENSDARG00000069543,0.19167661666870117,0.5583075335397317,0.1333435,0.45402822
ENSDARG00000103791,0.406061589717865,0.2198142414860681,0.12805912,0.6975735
ENSDARG00000008306,0.7619873881340027,0.8117907745501074,0.20792584,0.55656207
ENSDARG00000056144,0.3075684607028961,0.8346130590983962,0.19715746,0.6121561
ENSDARG00000063255,0.20203687250614166,0.9793601651186791,0.08654563,0.2821468
ENSDARG00000045230,1.3174997568130493,0.9586487530198206,0.2869949,0.5973062
ENSDARG00000012355,0.25268200039863586,0.8236625314763959,0.21610434,0.7214196
ENSDARG00000038672,0.8017621040344238,0.47781217750258,0.2973931,0.8033721
ENSDARG00000100244,0.8900360465049744,0.9463364293085655,0.2501885,0.5066826
ENSDARG00000073824,0.3528193533420563,0.9334022926898322,0.19000386,0.5017663
ENSDARG00000043658,0.6593536138534546,-0.6078431372549019,0.3618829,0.9367339
ENSDARG00000071878,0.4670398235321045,-0.08771929824561403,0.29698524,0.9595557
ENSDARG00000104069,0.17857646942138672,0.42643268460276634,0.14875367,0.6665135
